edge_id,lat_start,lon_start,lat_end,lon_end
1249877655#1,28.629208109812325,77.19928505886008,28.628967946413304,77.19972255173617
1250154283,28.62982878791152,77.19841810634078,28.629732613012965,77.1983508555936
1250154284#0,28.629361291747447,77.19809143891511,28.629359774970244,77.19809038464236
1250154284#1,28.629255481427798,77.19801744295454,28.62920373721174,77.19798118508835
1250154743#0,28.626602342506928,77.19697541014007,28.626603272670792,77.19697369104547
1250154743#1,28.62666326571038,77.19686296271924,28.626926275752027,77.1963792135349
1252829382,28.598610992729554,77.17762522648657,28.597985456454214,77.17806737801436
1252829383#0,28.599607707538297,77.18104068019157,28.59980747419083,77.18120337728516
1252829383#0-AddedOffRampEdge,28.599882835716585,77.18122456378684,28.60057005218773,77.18178338470156
1252829383#1,28.60058586089554,77.1818326835416,28.600709354375798,77.18191866214424
1253168725,28.59695877820719,77.19905141437067,28.59731911448692,77.19940968516914
1253168726,28.59744858588077,77.1993989892153,28.597796226102705,77.19937187937015
1253169111#0,28.597260678435013,77.19807257023146,28.596407280285636,77.19846292271826
1253169112,28.597411043827332,77.19832024554641,28.597738662603522,77.19843165259807
1253169113,28.59730842882584,77.19876129586923,28.597256350666637,77.19887911012572
1253169114,28.596573260232997,77.19893276892523,28.596775824487747,77.19856557102639
1253176512#0,28.59152976964505,77.2125962180505,28.591511803237974,77.21226513286902
1253176512#1,28.591465728202586,77.21118463630836,28.59492600848086,77.2078008332243
1253176512#1-AddedOffRampEdge,28.594981511515577,77.20773912097448,28.595770166122804,77.20736436443696
1253176512#1-AddedOnRampEdge,28.591481546100322,77.2122338305998,28.59144037058261,77.21126783045288
1253188528#0,28.59615471030789,77.20724859845478,28.59649501212343,77.20710144142923
1253188528#2,28.59657471296975,77.20706640546167,28.59664035660496,77.20703577838192
1253188528#3,28.59680619357076,77.20695837765322,28.60077959904684,77.20510034794444
1253489063,28.589017365187903,77.21883497580684,28.58921028716105,77.21865767958244
1253499279#1,28.58926707844902,77.23138372643271,28.589315731961932,77.23137698510534
1253499279#2,28.589444578096312,77.23136048857943,28.59001223880049,77.23052471854314
1253499279#3,28.589997229834047,77.23037852476052,28.589662603104014,77.22944416739374
1253501576#0,28.588579509115025,77.22862630394245,28.58842295998116,77.22865397512577
1253501576#1,28.588291285973607,77.22867235750938,28.588171077522563,77.22868484829496
1253501576#2,28.588083807830387,77.22860368086427,28.58821232245784,77.22787712207376
1253501577,28.588126290727804,77.22874728253578,28.58815247616812,77.22899859172529
1253534996,28.589721608077777,77.24597091053863,28.589437574153216,77.24540426846194
1253534997#0,28.58951262493543,77.24461525416778,28.589535688081618,77.24468822197325
1253534997#1,28.589580363829494,77.24482911780832,28.589677090952275,77.24513406729791
1253534998#0,28.589158123120594,77.24542163515567,28.589004052879943,77.24524498684083
1253534998#1,28.588912053803913,77.24513947775266,28.588861935432046,77.24508208674047
1253534999,28.58886074954015,77.2449956817713,28.58943626832029,77.24457856831049
1253535600,28.591839328538317,77.24376428154392,28.592122388370697,77.24422663990546
1253535601,28.59161102286299,77.2432263159187,28.591772231455487,77.24364785020941
1255235630,28.58797944980404,77.17601625790788,28.59022369309622,77.1807249232797
1256572733,28.59580562684238,77.198201868291,28.595769550542855,77.1980061589008
1264455025,28.597562028688646,77.22302278950474,28.5974441038278,77.22321516430705
1268938225,28.61382406607547,77.2402325473394,28.612891847430408,77.2401883188838
1271156412#0,28.6202539254714,77.20026316347372,28.619534868404596,77.20022587449634
1271156412#1,28.619405138265385,77.20021918085861,28.61915460425594,77.20020618434035
1271156412#2,28.619024783908397,77.20019948890274,28.61872691917741,77.20018407388372
1271156412#3,28.618597098818196,77.20017737853745,28.61819745198582,77.20015667122944
1271156412#4,28.618067721810167,77.2001499778772,28.617666182435094,77.20012912919826
1271156413#0,28.618688628198406,77.19987497585824,28.618680058580836,77.20009157820179
1271156413#1,28.618674150717734,77.20023870247788,28.618653932080523,77.2007447506263
1271156414#1,28.622509753030528,77.20105599033944,28.623377095528713,77.20110742587669
1271156415,28.61812183311804,77.2000626560418,28.618130072871423,77.19985525088138
1271156420#1,28.618081959386227,77.19979545123701,28.617692106871672,77.19977167769225
1271156421#0,28.623003304030043,77.20007263476407,28.622550883916322,77.20005685838835
1271156421#1,28.622418623299243,77.20005041850311,28.62166012049578,77.2000030010012
1271156421#2,28.621529872425693,77.19999486490437,28.620518444919856,77.19993164158754
1271156421#3,28.620383870632242,77.19992321103393,28.619169092276234,77.19984736454985
1271156421#4,28.61903830294343,77.19983921776834,28.61874148008136,77.19982075782815
1271156421#5,28.618611773111745,77.19981263371896,28.61828989508822,77.19979242453125
1271156422,28.617683730979188,77.19965401292097,28.61821110837707,77.19967676770125
1271166590#1,28.601116262547315,77.195543921082,28.601457270235024,77.19594851651769
1271166590#2,28.601493044032107,77.1960906566939,28.600437484355925,77.19668478431655
1271885078#0,28.60140144288225,77.219293027946,28.601931329386353,77.21899131794126
1271885078#1,28.60209444837119,77.21889843794574,28.602128967668214,77.21887871578747
1271885078#2,28.602209443374484,77.21888470123663,28.603506193270956,77.21986605857829
1271885130,28.597462274455566,77.21097660680405,28.597454382940924,77.21090170836653
1273251979,28.6093784071844,77.23994206841654,28.60972969866167,77.23996169144999
1273251980,28.609298378286546,77.23994190355556,28.609300183889246,77.23994183963298
1274849280#0,28.602091527111938,77.18076676670687,28.60215971886424,77.18089709980514
1274849280#1,28.602651269861163,77.18183457417832,28.603513633021198,77.18347936020649
1274849280#1-AddedOnRampEdge,28.60219800895074,77.18090627446716,28.602639226876168,77.18174752325824
1274849281#0,28.603329638614976,77.18364844398361,28.603328764614655,77.18364668780946
1274849281#1,28.603291634861712,77.18357670271132,28.60312227363071,77.18325748028127
1274849281#2,28.60305127694622,77.18312217897613,28.602519497814935,77.18210033358669
1274849281#3,28.60245489058323,77.181971606993,28.601554786094706,77.18121892591185
1274849282,28.603384373976656,77.183661742854,28.60338592547509,77.1836606502961
1274849283,28.603349317375955,77.18361429360033,28.603346220965932,77.18361606988924
1275260517,28.62564489751593,77.24042969621087,28.625634310936583,77.24044787819876
1277941998#0,28.62917977370424,77.23214092558257,28.629329396118617,77.2321503308427
1277941999#0,28.62640465439323,77.23200927512755,28.626147530774926,77.23208993743961
1277942000#0,28.6290356605746,77.23217499693985,28.62871579456355,77.23215370473653
1277942000#1,28.62858529534812,77.23214460210481,28.62759444707834,77.23207167997023
1277942000#3,28.627465028493045,77.23206270277056,28.626457837060983,77.23200692378063
1278775918,28.6237460613892,77.19981724016836,28.62392638845988,77.199752997962
1278775919,28.623722480010308,77.2004526016446,28.623582805783748,77.20025263285432
1278775920,28.628864263223182,77.21693124558679,28.628413882015003,77.21658716951704
1278775921#1,28.629266386887924,77.21725784537163,28.62887388467045,77.21697736460405
1282019281#0,28.61511976587339,77.21264100321284,28.61437244044982,77.21845002843509
1282119227#0,28.611829694939473,77.22482529656891,28.611699294420998,77.22751247317058
1283524753,28.600037281656373,77.2603072476338,28.600039389708957,77.26032692185201
1283524754,28.599977200045814,77.26031209544426,28.59997358077048,77.2603668157937
1287065074#0,28.626553264179364,77.23301090283111,28.62619017489729,77.232573820016
1287398725#0,28.621907322895066,77.21172018820815,28.621322293728493,77.21263692965422
1287398725#1,28.621208782518803,77.21266481684144,28.619472969671044,77.21252144947752
1287398725#2,28.61936219907759,77.21251411580806,28.619360395133178,77.21251407797473
1287398725#3,28.619249534339534,77.21250674243755,28.61736659873962,77.21248249043805
1290450966#2,28.5984643208769,77.21279222473211,28.59911388040025,77.21425615352808
1290450966#7,28.59917431539019,77.21438429548836,28.599857371295528,77.21591754699108
1290450966#8,28.599914492342826,77.21604960842261,28.600431721546414,77.21718374125587
1290450967#4,28.59901841866621,77.2143114034953,28.598067162611247,77.21217693397139
1290450967#7,28.598006955805893,77.21204573230364,28.597651347553565,77.21141087030104
1292286056#0,28.629134835612692,77.20397126973977,28.629082490423496,77.2039387803223
1292286056#1,28.62896850927351,77.20386808510865,28.62880504254899,77.20376659681624
1292286056#2,28.628693742268165,77.20369749198613,28.628692133677884,77.20369653798826
1292286057,28.62876400274927,77.20442565423302,28.62870929170157,77.20377328835063
1292286058#1,28.62867208367219,77.20368108608184,28.628670568605397,77.20367992950922
1292286058#2,28.628606302742813,77.20363144252742,28.628422775836036,77.20349292511685
1292286062,28.628420821686333,77.20396248299376,28.628236799139025,77.20384890743192
1292565135,28.62827208407861,77.25967856893236,28.62899424241955,77.26132851213092
1296316291,28.61744082529078,77.24025432886495,28.617438889205324,77.24043691068371
1296316292,28.617455579210425,77.2401750897049,28.61748756591705,77.24012863047166
1296316293#0,28.61612138436648,77.24017539158845,28.61727399250737,77.24022174667853
1296316293#1,28.61734935247825,77.24021506440292,28.617379927078083,77.24021581586565
1300354437#0,28.63017434615685,77.22400049065763,28.630189242788397,77.22401092912604
1304911906,28.612291249159323,77.24731887554184,28.612240946772435,77.24800163324919
1304911907#0,28.612042188213856,77.24818042115344,28.61202145665205,77.24792354418496
1304911907#0-AddedOnRampEdge,28.612301818891197,77.24918347593258,28.612027140971975,77.24826619249129
1304911907#1,28.61199078627033,77.24783066413615,28.61205467810655,77.24742743382554
1305928099,28.631050528513175,77.17808392800022,28.631667698547474,77.17720816637669
1306148229#1,28.62183107940212,77.23163363742673,28.6227306885603,77.23169684556788
1306148229#4,28.622870474788897,77.23170634762928,28.625195520683647,77.231850236385
1306148821,28.630438915119804,77.23409916775759,28.630246391964235,77.23396654145691
1306567319,28.601213994335584,77.22732167392046,28.600488562896647,77.2282604407535
1306567320#0,28.602677542411516,77.22815839661591,28.602208006013953,77.22786692263107
1306567320#1,28.602093579669173,77.22779662180731,28.60131189286353,77.22732159231943
1306576100#0,28.604773901278833,77.18796451847665,28.604415155816188,77.18838895217937
1306576100#1,28.604325285566258,77.18849526082789,28.603735743189976,77.1891927966375
1306577564,28.604301501358812,77.18839242381974,28.604202854732762,77.18829345378707
1306580755,28.60543280769368,77.1871953026907,28.60540170769907,77.18702575318878
1307180796,28.628330598774273,77.23442592124745,28.628505260771707,77.23465674918918
1307182526,28.629101495555748,77.23156352158453,28.62908661722599,77.23169441160252
1307222666#0,28.61396556022739,77.20883630251865,28.61394238143567,77.20913459260662
1307222666#1,28.6139349813857,77.20925090072114,28.61380557945505,77.21205045700316
1307222667#0,28.613609990684985,77.2122920631707,28.612122668797813,77.21217601584749
1307655495,28.60236899415137,77.18425162406093,28.602824866083782,77.18410953576975
1307655967#1,28.600304107167922,77.18354537986757,28.600804544304726,77.18383504516551
1307655968#0,28.603295365235923,77.1858364047351,28.60337902937464,77.18575113006169
1307655968#2,28.603573337481098,77.18555251138608,28.604014651565823,77.1850990052058
1307655969#0,28.605151377340622,77.1883527869112,28.604844171175493,77.18796566823933
1307655969#1,28.604757154392775,77.18785610141934,28.604697994209484,77.18778156769042
1307655969#2,28.60461279773468,77.18767101647981,28.6041692490258,77.18708845358472
1307655969#3,28.604082685740988,77.18697869310724,28.603975078794786,77.18684222082531
1307655969#4,28.60388887937993,77.18673226380842,28.60369545969165,77.18648420756918
1307655969#5,28.60360944694364,77.18637384604034,28.603505488018566,77.18624051777148
1307655969#6,28.603419384849108,77.18613015476915,28.603288995140566,77.18596284693936
1307660141,28.60051714707006,77.18455846763176,28.600002453166564,77.18427453694017
1307674864,28.60342252148433,77.18739545073436,28.604078465218134,77.18706131905715
1307675062,28.603432843652442,77.18623553714758,28.603023927748218,77.18662693145406
130987222#0,28.61134498914134,77.24536228059571,28.6116323760681,77.24408683557711
130987222#0-AddedOffRampEdge,28.611649049273588,77.24400079166105,28.61217948003543,77.24324961342617
130987222#0-AddedOnRampEdge,28.611603660789246,77.24635916750995,28.611322419787395,77.24544472217387
130987222#2,28.61221975989623,77.24321458088686,28.612473861929995,77.24284800589511
130987222#3,28.61265582745616,77.2418133429558,28.612661363320083,77.24166959792447
130987222#3-AddedOffRampEdge,28.61263576099385,77.24158643785051,28.612672907242025,77.2406224164605
130987222#3-AddedOnRampEdge,28.6125063066127,77.24279573122944,28.61262391196294,77.2418936451395
1311935389,28.588001679086037,77.24984674496558,28.587985314668135,77.24987593902307
1312526361#0,28.60532252267811,77.23524104887446,28.605921458221932,77.23493432958429
1312526361#1,28.60603909200751,77.23487005652686,28.608492479979784,77.23344079598708
1312526361#2,28.608609321642273,77.23337527617124,28.609887208082135,77.23268568026297
1312753970#0,28.629337720715164,77.22696835849345,28.629115569450917,77.22679339691119
1312753970#1,28.629112744601432,77.22671275296473,28.628950706442666,77.22659684080676
1312753971#0,28.628994721878865,77.22651544747399,28.62936502971722,77.22677258723496
1313158398,28.593476956918412,77.24329528895396,28.600424644132833,77.23855785836652
1313161443,28.600473788792453,77.23870714269565,28.60029964063927,77.23883881033889
1313447926,28.630855978891315,77.24691645210602,28.63102313853084,77.24717393919522
1313447927,28.63079162378504,77.24691242185811,28.630757150660422,77.24691281218469
1313447929,28.62517880427103,77.24700410356465,28.63076937788909,77.24676857203423
1313455080,28.591354673450635,77.25783776746485,28.592409552443424,77.25747798799469
1313465445,28.60050298352138,77.25469212465556,28.60059831099991,77.25469467165357
1313465446,28.601264756692927,77.2547633965048,28.60103529178529,77.25481871277547
1320611453#0,28.608193288430773,77.19292906684379,28.60800243685197,77.19275169382365
1320611453#1,28.607901989152435,77.19265830220695,28.607823053612027,77.1925848864344
1320611454,28.607992397424628,77.19262490581401,28.608280111656065,77.19224163462836
1320611455#0,28.608604683545646,77.1924636034655,28.608383688487567,77.19223642431365
1320611455#1,28.608268865252626,77.19216154738395,28.60819502427135,77.19207995563356
1320704572,28.59221905306129,77.23239272630488,28.59250736875679,77.23240137627747
1322467992,28.602900893270224,77.2402152017558,28.605138053860117,77.2401131010423
1322467994,28.602849253727502,77.24050630303546,28.602844925252437,77.24024959300263
1323841211#0,28.59881022249227,77.24080120780103,28.59829302791939,77.24087283659841
1325003015,28.599096726063927,77.25551533960628,28.599017500523967,77.25535303749467
1327208476#0,28.616902025145766,77.21387392087124,28.616972802866496,77.21278886512906
1327208477,28.61745254741371,77.21325283037673,28.617634200061097,77.2136822209264
1327208478,28.61672298100369,77.21796426016508,28.616724573008018,77.21807646476881
1328781364,28.605130068543954,77.24041607476593,28.602907043751017,77.24053636076854
1328781365,28.602822509057784,77.24054131434175,28.60102938976433,77.24066325930734
1328781366,28.601016354028207,77.24028920586939,28.602816201831217,77.24021872092496
1328781368,28.598837228835798,77.24049926931791,28.60092955733732,77.24027816277459
1329173706#0,28.60226027355734,77.23113473930552,28.602764995173036,77.23064208572202
1329173706#1,28.60285232347215,77.23057154597704,28.602853327405118,77.23057085151865
1329173707#0,28.60292574017151,77.23068842255297,28.60292509702328,77.23068912463421
1329173707#1,28.602856429212817,77.23076067207307,28.602720255784384,77.23099212534264
1329173707#2,28.60264704696014,77.23111479795294,28.60245070187461,77.2314442518444
1329173708#1,28.602982384809707,77.23048667543223,28.602983991525335,77.23048773176828
1329173708#2,28.603032714847743,77.23054253887587,28.603033043677183,77.23054448836231
1329173708#3,28.60301043136203,77.23063009568882,28.602987369489387,77.23064433078031
1329173708#4,28.602907373536663,77.23061472927694,28.60290659204453,77.23061287246672
1329173708#5,28.602901212582353,77.23053403496952,28.602902233333893,77.2305323184784
1329173709,28.60284706458619,77.23066631236081,28.60284821022689,77.23066797238752
1339328513#0,28.618930865482806,77.17867819717968,28.62052338724185,77.17839909738592
1339328513#1,28.620557105360433,77.17825489431071,28.62056814220437,77.17821381003478
1339328513#2,28.62060439885818,77.17806884117975,28.62061283119234,77.1780326114688
1339328513#3,28.620652114999842,77.17789015916802,28.62069607917556,77.177636137648
1339328516,28.620536896756192,77.17812563218096,28.62002476641973,77.17774325056399
1339328517#0,28.620099902741075,77.17762127466631,28.620045692144984,77.17764827642108
1339328517#1,28.619916623183943,77.17771259063551,28.62050392445472,77.17828518934478
1339328518#0,28.62019967770338,77.17720694161531,28.620150951206476,77.17754399919656
1339328518#1,28.62017295168966,77.17760110396688,28.620597530411693,77.17791797124544
1339328523#0,28.614264707407106,77.17603588054817,28.61479336038957,77.1760246961113
1345093243#0,28.600508203792398,77.22659296840352,28.601204787939473,77.2272230252496
1345105351,28.601651806809443,77.22485870083945,28.60160913707601,77.2247867464072
1354558617,28.624851882211637,77.20649872721076,28.624851397925575,77.20650076229849
1364932968#0,28.627749960813507,77.24180014706607,28.627603086940553,77.24147203525266
138947059#1,28.618694938519226,77.20196949815686,28.618882688287446,77.2024645491757
139069651#0,28.5999079254647,77.2257793921245,28.600413018079585,77.22648831555507
139069980#0,28.618305023685437,77.23537013964298,28.61826089227631,77.23544732621353
139069980#1,28.618189926887897,77.23557046940302,28.617974945477947,77.2359404672876
139069980#2,28.61790424014163,77.23606422883199,28.617414759188254,77.23690592548857
139069980#5,28.617296333140715,77.23705638428733,28.61652525899108,77.2375640750583
139069980#7,28.616412569479486,77.23762937572553,28.615977677419693,77.23788048397304
142216383,28.625149969204937,77.22505314720247,28.62648694242883,77.22532350982229
142865883#0,28.628718401443425,77.2312944375172,28.628705338343245,77.23151781196319
142865883#2,28.62868566415609,77.23182480041754,28.62867005465104,77.2320602901679
142865883#3,28.628663738811095,77.23220813205104,28.628658760094254,77.23245550477377
142865883#4,28.628652651173635,77.23260171475782,28.628650421638543,77.23297237331069
142865883#7,28.628648236963322,77.2331213251807,28.62863801893977,77.23346747570007
142865883#8,28.628598961992804,77.23355981061273,28.628369624211413,77.23377747822681
142865883#9,28.628269523914486,77.23387281475631,28.627733239017328,77.2344019131943
150409382#1,28.60399888126511,77.19710385075481,28.604610582352958,77.19840349774108
150409383#0,28.602482251755234,77.19362036874873,28.60312900923975,77.19516996856088
150409383#1,28.603187119888922,77.19530347591964,28.603941014939636,77.1969720846129
150409384#2,28.603021580213515,77.19522918104666,28.603013755331524,77.1952109218213
150409384#3,28.602956981000915,77.19507846492266,28.6023787947037,77.19369622788332
152784350,28.591416940334067,77.24123520446524,28.59103055547348,77.24138443460774
152784360,28.592696818310372,77.24194453513498,28.59222901488961,77.24182838975752
153175527,28.591893549434882,77.22873793987732,28.59135676520008,77.22372767773533
154355886#0,28.625648972073183,77.24052703245361,28.62651903113089,77.24113801819226
154355886#1,28.626646017075533,77.24098855175909,28.626814525211053,77.24106709015905
154356516#0,28.63108040871729,77.2345107785089,28.630763491928676,77.23505455849478
154356516#1,28.630692156974625,77.23517821948239,28.628993988371825,77.23815655300199
154356516#11,28.628936840221638,77.23825146797543,28.62882561616316,77.23841917162005
154356516#12,28.628753004834458,77.23853799450934,28.627694626721993,77.24114183261052
154356517#0,28.63091236008164,77.23717021713676,28.631169715127083,77.23676426150003
154356521#1,28.629017451370594,77.23822730622616,28.629941570429384,77.23834120923811
155782693,28.620127819986347,77.17583295865312,28.61974998449069,77.17656049681905
155786310,28.63045675517084,77.19079503528502,28.627046186588608,77.19501547056281
155786318,28.631594439481464,77.19230697971312,28.629436993179105,77.19689558723542
163193280#0,28.601487668142646,77.23030051231942,28.600957383777217,77.23043857570923
163193280#1,28.600828267205554,77.23045506844902,28.600351487918065,77.23051635681237
163193280#2,28.600217674398635,77.23053315912821,28.600062435566702,77.23055247361022
163193280#3,28.599927856746337,77.23057191782404,28.599873665990152,77.23058068982057
163193280#4,28.599773202547233,77.23066536546271,28.59977227199284,77.2306670838093
163193280#5,28.599701910155506,77.23078674645922,28.599653373419798,77.23086863399996
163193280#6,28.599610290642616,77.23101933898481,28.599615236049242,77.23119579977815
163193280#7,28.599618560935927,77.23134462273627,28.599620106486483,77.23155219351351
163193280#8,28.599619283633096,77.23170082656279,28.599612230302583,77.23209632885721
163193932#0,28.599722022788736,77.23058985660444,28.599712911273247,77.23058976634294
163193932#1,28.599557744398773,77.23063760592517,28.599513015050846,77.23066906956214
163193932#2,28.59950773271504,77.23076526374734,28.59956195804336,77.23086404433111
163193933#0,28.59942427454397,77.2307322164035,28.598975760009594,77.23076465666607
163193933#1,28.598844282724563,77.23077107998108,28.598606517106365,77.23077750683098
163193933#10,28.594884892376847,77.23088719473147,28.594751649785874,77.23089122940767
163193933#11,28.594621295160167,77.23089522286384,28.594165778890147,77.2309090108269
163193933#12,28.594035875238102,77.2309130138175,28.59263858227745,77.230941972105
163193933#13,28.592508285866135,77.23094790917935,28.59220284063685,77.2309713077277
163193933#14,28.592068180545997,77.2309847174905,28.591740025364807,77.23101192977774
163193933#2,28.59847631097466,77.2307834458245,28.59832863639429,77.2307926961853
163193933#3,28.598197127145827,77.23080106125745,28.597761566762294,77.23082488057379
163193933#4,28.597630772971893,77.23082814904608,28.597424594559037,77.23083411866718
163193933#5,28.597293324554627,77.23083891058587,28.597139012423362,77.23084577152306
163193933#6,28.59700772559697,77.23085158541438,28.596624518372714,77.23086863874418
163193933#7,28.59649291784372,77.23087158348663,28.59625660769942,77.23087180492561
163193933#8,28.596126577502304,77.23087253375459,28.59535986687477,77.23088076960615
163193933#9,28.595227478102068,77.23088226652098,28.595015676118525,77.230884539348
163795302#1,28.608744708551807,77.19527908939854,28.60834896556724,77.19497823187574
163795302#2,28.60830436837483,77.19505214797915,28.6087129658612,77.19532812056926
163795303,28.607455850710224,77.19433371762197,28.608272044584403,77.19495321800952
163795305#1,28.60991472078876,77.19609123822194,28.611306237415793,77.19514392878465
163795310#0,28.608796104750652,77.19533690484364,28.60895919011904,77.19545685747589
163795310#1,28.60906815084306,77.19553703553592,28.609844878075748,77.19610829156507
163795310#2,28.609954195807966,77.19618868294134,28.610955705627926,77.19693088287812
164675827#0,28.62943476473023,77.22175071346959,28.629809793053738,77.22255669252982
164675827#3,28.629877200025284,77.22267725226592,28.630570899255854,77.2231593318732
164675827#6,28.630652924010164,77.22321383047539,28.630654530767245,77.22321488701188
164684411#0,28.627477992875342,77.23916111333553,28.62815176277804,77.23808284208918
164684411#1,28.628224577727686,77.23796259215334,28.628959512685242,77.23671492460848
164684411#4,28.629031642083294,77.23659240843685,28.630112716857624,77.23475718373712
164684411#5,28.6301848446215,77.23463466481458,28.630454224666362,77.23417752059129
164684411#6,28.630526351946333,77.23405500085418,28.630621498432458,77.23389349413105
164684411#7,28.630693625475324,77.23377097399482,28.630783014313067,77.23361936682733
164684411#8,28.63085514112707,77.23349684630587,28.630957065122523,77.23332372153561
164684411#9,28.631029281885493,77.23320120250906,28.631149306032636,77.23299737158959
164684414,28.628262575895153,77.23806013942111,28.628671229892287,77.23837048954009
164684416#0,28.63089646193591,77.23720955891125,28.6300099728228,77.23827506420446
164786644#0,28.621338874062097,77.21272112843073,28.62265001266754,77.21377950071049
164910162#1,28.58810854436086,77.21676341450193,28.58825470426937,77.21674746790093
164910162#2,28.58838428122417,77.21673035546691,28.588564024663526,77.21670223317702
164910162#3,28.588695514135313,77.21668403631837,28.58882705704734,77.21666808951092
164910162#4,28.58895626484967,77.21665148031795,28.589101679793952,77.21663142884799
164910162#5,28.589233281154385,77.21661742546999,28.58970938477676,77.2165806992058
164910181#0,28.588167474254316,77.2181530703965,28.588037812501867,77.21686231495399
164910181#1,28.58802082256613,77.21671495909175,28.587863079266768,77.21550192173673
164910181#2,28.58784462463056,77.21535576224493,28.587829811336995,77.21523523533345
164910181#3,28.587813906978912,77.21508759602797,28.587761952267808,77.21453418677122
164910181#4,28.587747640649948,77.21438842106114,28.587734485000663,77.2142602622528
164910181#5,28.587712843809186,77.21412129424957,28.58766680287748,77.21401227783454
164934903#0,28.587722800658074,77.1825756143839,28.589237711010057,77.18265670024873
169196736#0,28.60116886695448,77.24124262982693,28.60016364768864,77.24130788411378
169196736#1,28.600033401286012,77.24131626282164,28.59980479551078,77.24133625301401
169196737#0,28.605674404226786,77.24043826138137,28.605676847453704,77.24047604019049
169196737#1,28.605684593064144,77.24062424965574,28.605693821624715,77.24085193192039
169196737#10,28.599261199036697,77.2435165242899,28.59891047622824,77.2435443427238
169196737#11,28.598780829056118,77.24355467385617,28.59836995141026,77.24315561438033
169196737#12,28.59836292279932,77.24300783936211,28.59830224788088,77.24149941923021
169196737#13,28.598288470944414,77.24136131552608,28.598243057885398,77.24108472914394
169196737#14,28.598222424987416,77.24094106165036,28.5982220979937,77.24093901003423
169196737#2,28.605700331120413,77.24099847931586,28.605774339958185,77.24251362788196
169196737#3,28.605781746217037,77.24266039893713,28.60399234352589,77.24320657748103
169196737#4,28.60386264343536,77.24321465869183,28.603629161507826,77.2432294293132
169196737#5,28.603499459721153,77.24323761270296,28.602890508848883,77.24327620074008
169196737#6,28.602761246190155,77.24328510907839,28.602176851000973,77.24332830817988
169196737#7,28.602046335744287,77.24333657641482,28.601364615572557,77.24337249303511
169196737#8,28.601235465079068,77.24338007456784,28.60069903076022,77.24341478430188
169196737#9,28.600570145770543,77.24342267814313,28.59939092624949,77.24350680821574
169196739#0,28.600115743830433,77.24136749290116,28.599888223070074,77.24301284402016
169196739#1,28.59975843949172,77.24302051480413,28.59887488051699,77.24307279717118
169196741#0,28.60209280418587,77.24324381209429,28.60207689463133,77.2429184611316
169196741#1,28.602069770785658,77.24277098558926,28.602016470237317,77.24167867306272
169196743#0,28.60273741656391,77.24281134250246,28.602558791552678,77.24282073626496
169196743#1,28.602431150717827,77.2428297818586,28.602154370929387,77.24285477738555
169196743#2,28.602023207388285,77.24286405480997,28.601701184350645,77.24288052347998
169196743#3,28.601571594715455,77.2428873806231,28.601342300621024,77.24289988954045
169196745#0,28.60526181778341,77.24102628279493,28.605315104804276,77.24211965113845
169196745#1,28.60532417224678,77.24226420753875,28.605345704209356,77.24254429314385
169196746,28.602475833531056,77.24273585441935,28.60242244950135,77.24164312694813
169196748,28.60161797264456,77.24279461456895,28.60156467033273,77.24170240893947
169221585,28.599675698590573,77.23066340768251,28.599674367508413,77.23066205049723
169221586#1,28.592622644749202,77.2302105975076,28.594903559801764,77.23008712047167
169221586#2,28.595033777770688,77.23008046513398,28.596471680075982,77.23001268843369
169221586#3,28.596601438636057,77.23000653450468,28.597292577252645,77.2299740010313
169221586#4,28.597420665779325,77.22996515374014,28.598460588116946,77.2298690354957
169221586#5,28.59859158140726,77.22985912484508,28.59877997661169,77.22984817728354
169221586#6,28.598909466234037,77.22984191530556,28.60027178495378,77.23041959329866
169221587#0,28.59266882280489,77.2315222481427,28.593641906303322,77.23158942611303
169221587#1,28.593787467498387,77.23159894244912,28.59458088249938,77.23157992783807
169221587#2,28.59474678793008,77.2315758686324,28.59490213028813,77.23157219960076
169221587#4,28.59509207608893,77.23157120420592,28.596129799013166,77.23157585675159
169221587#5,28.596260530549056,77.23157637039931,28.597301139585213,77.2315810848663
169221587#6,28.597431770808974,77.23158220991053,28.598512559471754,77.23159615774343
169221587#7,28.598642549203102,77.23159788277604,28.599540846973916,77.23160940591552
169221587#8,28.599670947071488,77.23160990657799,28.600883279755728,77.23050601998793
169221588#0,28.597351255529535,77.23152387102958,28.59734483392486,77.23089438696344
169221588#1,28.597344130785924,77.23074521366468,28.597344900279047,77.23006231109933
169221589#0,28.594951275881257,77.2315136374724,28.594936839341305,77.23094349687243
169221589#1,28.594937145044145,77.23079332598638,28.59495497923363,77.23017551165398
169221590#0,28.59257507437907,77.23030507460643,28.59258554306932,77.2308533439251
169221590#1,28.59259033221022,77.23100096113703,28.592611509643252,77.23146307346286
169222358#1,28.591878761158874,77.23322809639821,28.5888559501444,77.23356776861576
169222358#3,28.5887178749739,77.23357486699922,28.58773024030927,77.23369546147508
169222361#0,28.59856132755252,77.23153860810756,28.598529455634075,77.23083824174937
169222361#1,28.598525047747724,77.2306893974395,28.598515111171604,77.22995524607455
169222364#0,28.588232766132144,77.23349540337955,28.58871563037779,77.2334810793309
169222364#1,28.588846487180017,77.23346851249504,28.591868013599196,77.23310274214343
169421698,28.587851037954458,77.24076158445381,28.589546137917925,77.23982261995005
169421720#0,28.5916631912058,77.2397270546724,28.59211133371224,77.23972265523538
